Id,A01,A02,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,C01,C02,C03,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,D13,D14,D15,D16,D17,E01,F01,F02,F03,F04,F05,F06,F07,F08
186,-1.50924,1.39424,0.306853,3.14587,-0.179979,-0.223162,-0.498273,-0.877798,0.165157,-1.11255,-0.155426,-0.0691025,-0.570725,0.81682,0.643805,0.288886,0.000449156,-0.494174,-0.375413,1.49231,-2.03573,-0.551976,0.00719943,-0.197845,0.42835,-0.792626,0.350201,0.10666,-0.00154579,0.0975271,0.0585774,-0.0570722,0.121445,-0.2924,-0.123067,0.181875,0.0156383,-0.197483,0.145074,-0.0808591,-0.177435,0.423728,0.844818,0.0472079,0.0843084,0.382668,0.00876852,0.769377,0.845196,0,0,0,0.124851,0.411921,-0.842716
189,0.285579,0.092626,-0.9684,-0.757183,-0.170273,0.856818,0.71363,-0.221804,1.20953,-0.457178,1.14483,-2.16654,-0.149695,0.0042206,0.0013667,0.158729,0.000449156,-1.4871,-1.83543,-0.251348,0.106045,-0.232369,1.54175,-0.328687,-0.527999,0.536658,-0.146695,0.012659,0.049356,-0.00797406,0.0841517,-0.0810885,0.0276538,-0.0214915,0.0267854,0.0117848,-0.0397976,-0.106901,-0.0191369,0.022454,-1.18358,0.928501,0.98345,0.423265,0.240517,0.759574,0.318701,0.0878863,0.759572,0,0,0,-2.39112,1.20693,-1.07526
198,0.651976,-0.961536,-0.249001,0.665059,-0.170151,0.456596,-0.243778,-0.77669,-0.255393,1.45795,1.91866,-0.957258,-0.368276,-0.241904,-0.3997,-1.3938,1.5168,-1.11853,-0.316602,1.5668,-1.66283,0.576281,1.20103,0.309365,0.13116,-0.364886,-0.062963,-0.151195,-0.000159217,0.0404803,-0.00355174,0.00554354,0.0869908,-0.106905,-0.0665231,0.022957,0.00838095,0.0847187,-0.0292555,-0.0269977,0.1,0.645803,0.348289,0.496148,0.439568,0.877339,0.628407,0.108535,0.134722,0,0,0,-0.411817,0.415503,1.42398
209,-0.247921,-0.275182,-0.663363,0.775682,-0.54968,0.3668,0.53882,0.294606,0.443977,-0.660464,-0.132502,0.386558,0.00408214,0.846865,-0.271202,0.00399175,0.000449156,-1.21823,-1.19269,-0.578453,-0.369591,0.00241088,-0.331926,0.493713,-1.35757,-0.121319,-0.12835,-0.119318,0.045161,-0.00600703,0.0361902,-0.0263019,0.0686184,-0.0677543,-0.224549,-0.0653059,0.0685494,-0.050217,0.102867,-0.0756921,0.858742,0.641204,0.20819,0.035211,0.12223,0.354244,0.204384,0.112696,0.489875,0,0,0,-0.871466,-0.254954,1.29225
210,0.631283,-0.295332,-1.33916,-0.00751254,1.27493,-1.91619,-1.28281,-1.03477,-0.780432,-0.0958666,-0.162319,-0.235805,0.509378,-0.234333,-0.636527,-1.26607,0.000449156,-0.594905,-0.767749,0.202421,0.0952719,0.00241088,-0.0723284,1.76567,0.859072,-1.25514,-0.0820475,-0.259062,-0.0113326,0.0662068,0.118765,-0.166569,0.196282,-0.108911,-0.261838,-0.0623819,0.0674704,0.0950128,0.0667478,-0.0485399,0.644654,0.416265,0.33088,0.0707104,0.751231,0.979926,0.683857,0.118094,0.405105,0,0,0,0.509085,-0.475568,-0.469652
211,0.769051,-0.541955,-0.622024,0.0423586,-1.57183,0.409507,-1.78804,0.578366,-0.717451,-0.415311,0.817045,-0.104037,0.67439,-0.209966,0.010251,0.888986,0.000449156,-2.11415,0.650802,1.61138,-0.533166,0.981432,-0.351335,1.05708,0.97643,0.373771,-0.0434117,-0.088277,-0.103941,0.0771734,0.0666488,-0.0425876,0.103201,-0.0903971,-0.174405,-0.0159765,0.107757,-0.103588,-0.0347018,-0.0457129,1.97914,0.88746,0.585169,0.266457,0.212216,0.929003,0.974564,0.945545,0.705999,0,0,0,-0.533786,0.089314,0.678007
224,-1.17063,-0.929045,-0.672797,1.96335,-1.05385,1.46859,-0.552673,0.079974,0.909105,0.623579,-1.08248,-1.04076,0.553126,-0.360286,-0.288982,-0.193292,1.41228,-0.0290522,-0.756316,-1.23679,-0.157402,-1.30616,0.56741,-0.0839045,1.76849,-0.520478,0.0785986,0.00398177,0.0761406,0.0796007,0.103101,0.0565653,0.00775868,-0.101603,-0.0348382,-0.0280839,-0.014827,0.0586372,-0.0934469,-0.0829368,1.97964,0.370865,0.760937,0.190288,0.138865,0.501923,0.0152348,0.102661,0.123776,0,0,0,1.20045,-0.295137,-1.20362
227,-0.529376,-0.0710226,0.128979,-1.00095,0.25258,0.0500733,-1.01274,0.292191,1.35648,-1.14687,0.0178467,2.0846,0.829384,-0.641316,-1.23519,-0.212572,0.000449156,-1.43716,0.0609794,1.67878,-0.763373,0.170849,-0.819044,1.26502,0.277945,0.619995,-0.0866582,0.0381803,-0.0245944,-0.0663047,-0.0116851,0.0759241,0.0635921,-0.0573359,-0.00945656,-0.0141118,0.0130063,-0.0754266,-0.000269859,0.0121753,-0.458616,0.0868696,0.505417,0.918785,0.258713,0.405976,0.869842,0.7599,0.78379,0,0,0,-1.75845,-1.37916,-0.7793
230,0.102099,-1.14427,0.716752,-1.473,-0.005543095,-1.6676,1.25629,0.046126,-0.060159,1.0507,-0.705589,0.526215,-0.802412,0.0042206,0.430917,-1.44686,1.02795,-0.390659,0.634482,0.9332,0.554973,0.361382,-1.48993,-2.70477,-0.744404,-0.680101,-0.0518229,-0.0359173,-0.0382659,0.0939722,0.0713944,0.0097075,0.0809082,-0.0466466,-0.023678,0.00581365,0.0773944,-0.0219873,0.0398492,0.0179813,-0.159551,0.029197,0.773102,0.0502746,0.970646,0.167726,0.324056,0.0373414,0.0306191,0,0,0,0.122828,1.70802,1.18049
233,0.619318,0.62662,2.12972,1.4451,-0.082192,1.3699,-0.00628882,-0.00132395,1.44006,-0.183035,-0.0006379705,-1.26108,0.0760618,1.10568,0.355606,-0.458428,0.000449156,0.97192,-0.503241,0.944264,-1.15157,-0.408999,-1.21949,1.32317,0.0292185,-0.283032,0.00362217,-0.03506,0.0152173,0.0199789,-0.0468904,-0.00874728,0.0458708,-0.065447,-0.0237991,0.0216952,0.0671558,-0.0847312,0.0491475,0.067977,0,0.584,0.408004,0.455127,0.0263653,0.752444,0.993811,0.0224867,0.784529,0,0,0,-0.172221,-0.712849,1.08762
235,-0.356545,0.69813,-0.313703,-0.00751254,1.36889,-0.173625,0.103225,0.908715,0.664975,1.06213,0.806213,-1.51767,-1.10065,-1.11916,0.0013667,0.337183,0.749941,0.00341673,0.219619,-1.99204,0.138645,-1.87138,-0.694597,0.821139,0.117211,0.387332,0.0516557,0.16436,-0.10722,0.0143752,-0.0540066,0.0804302,-0.0487031,-0.168833,-0.063053,-0.0227624,-0.016284,-0.0163407,0.15003,0.0174653,-0.575659,0.00878462,0.495035,0.915866,0.739402,0.422205,0.443935,0.485212,0.553567,0,0,0,0.446109,0.25405,1.62517
236,0.0295217,1.48704,0.569863,-0.0536658,0.617512,0.909809,-0.746765,0.719671,1.62154,-0.005902415,0.754601,-0.00837263,0.771629,-0.334022,0.396664,0.601892,0.252194,-1.22474,0.004272155,-1.12383,0.775663,-0.0215599,0.00719943,-2.37163,-1.94945,-0.760437,0.161831,0.180821,0.0673696,0.126608,-0.0739083,0.0358488,0.017278,-0.192418,-0.109975,0.0298152,0.0298467,-0.165482,0.0923961,0.0289489,1.54803,0.47335,0.943333,0.227157,0.834682,0.334433,0.966863,0.223798,0.407871,0,0,0,-2.046,0.558382,0.602106
246,0.106827,0.340068,-2.20372,-0.406185,-0.005543095,-0.620825,-1.05847,-0.00132395,-0.728877,-1.24015,-1.72553,-0.000462024,1.42164,0.0042206,0.581976,-0.432492,1.02713,-1.86509,0.004272155,0.00854248,0.003279085,0.239791,-0.48745,-1.70988,-0.660022,-0.879515,0.12253,0.145473,0.0861071,0.0372385,-0.104001,0.0680285,-0.112319,-0.00410441,0.00925379,0.0265657,0.0112505,-0.0817213,-0.0163658,-0.0254913,-0.7,0.703141,0.29772,0.651214,0.312961,0.933159,0.853667,0.487565,0.415056,0,0,0,-0.434548,-1.31547,0.98242
249,0.570975,-1.30762,0.606339,-0.418959,-0.0355741,0.240546,-1.9745,-0.339075,-1.2702,-0.005902415,-1.24796,2.28864,0.911614,0.0506528,0.0013667,0.00164122,0.000449156,-2.13807,-0.434175,-0.319836,-1.84415,0.492747,-1.2893,0.49304,1.1066,-0.898811,-0.113304,-0.0727023,0.000368287,-0.0982583,0.0534563,-0.0829249,0.0833128,0.124148,-0.116286,0.046845,-0.018879,0.00529639,-0.049971,0.0236267,-0.435735,0.531621,0.0555167,0.829156,0.216828,0.0470039,0.582831,0.964473,0.301928,0,0,0,-2.00735,1.66677,-0.691595
250,0.785252,-0.454071,-0.0813752,0.730794,-0.377803,0.366687,-0.534595,0.464701,0.592533,1.2434,-0.0006379705,-0.203705,-0.804156,0.652619,0.0310735,-0.320506,0.000449156,-0.438098,-0.918747,2.0478,0.645219,0.762618,-1.99029,1.38199,0.137595,-0.971389,-0.227665,-0.237156,0.0276061,0.0717769,0.164653,-0.149734,0.221143,0.00915205,-0.149816,-0.0575833,-0.0112167,0.0784303,-0.0856917,0.0191697,-1.86506,0.548981,0.42357,0.593924,0.80604,0.759697,0.595132,0.634172,0.907439,0,0,0,-0.827329,-0.604842,-1.71736
260,-1.43716,1.58307,-0.246013,0.193324,0.273,0.00799751,-1.12194,0.667095,-0.440607,0.919121,-0.989177,-0.498771,-1.89489,-0.149801,2.55641,-1.46967,0.000449156,-0.0483843,-0.511653,-1.06087,-0.561013,-1.44844,-1.84221,0.703008,-1.12527,-0.0102017,0.203755,0.149906,-0.00623726,0.0434798,-0.0913246,0.0308534,0.0664866,-0.338435,-0.189158,0.0870636,0.0722341,-0.270382,0.18091,-0.136343,-1.14554,0.315621,0.219579,0.0769516,0.0130893,0.352497,0.928109,0.181707,0.87095,0,0,0,-2.2679,-0.361718,-2.03989
262,1.33437,1.07551,-0.00728943,1.4175,1.17348,0.68822,-0.886052,-0.11794,-0.00529312,-2.19046,-1.99722,1.40287,1.06147,-0.512023,0.0799946,1.12449,0.000449156,-0.707575,0.354794,-1.22272,-0.153946,1.76458,0.0651041,-0.0382152,1.27136,-0.557828,-0.0278621,0.0480878,0.038725,-0.0184379,-0.0149697,0.0322137,0.0330579,-0.0541663,-0.0038624,0.0800953,-0.0403223,-0.0475272,0.0739926,0.0642176,0.350213,0.0919248,0.251866,0.687927,0.378909,0.332097,0.224599,0.312596,0.175705,0,0,0,-0.107188,-1.06519,1.64195
263,0.914003,-0.830537,1.97861,0.178157,-0.005543095,1.57655,0.628517,-1.22621,1.77783,-0.425646,1.81603,0.0928858,0.00408214,-0.570221,0.951552,-0.1805,0.295729,-0.412166,1.22723,0.510165,1.09382,-0.350173,0.0802086,-0.574134,1.33453,0.211279,-0.013066,-0.0327822,0.0983621,0.0270471,0.123831,-0.133657,0.125319,-0.24189,-0.191574,0.0490332,0.0256154,-0.110358,-0.0349905,-0.104163,1.3,0.90233,0.207238,0.227598,0.822519,0.232602,0.268372,0.109324,0.995095,0,0,0,-1.66572,1.04383,0.29807
282,0.80754,0.91193,-0.925376,0.430373,-0.758272,-0.00405441,1.34176,-0.707942,-0.496345,-0.005902415,-0.502881,0.587238,-1.87831,0.0042206,0.0013667,-1.92867,0.391477,2.25821,3.15333,-1.02605,0.003279085,-0.813101,0.00719943,-0.958708,-0.381003,1.25158,0.125264,5.30201e-05,-0.0740517,0.0394191,-0.0321728,-0.0289522,0.00839199,-0.0602628,-0.180947,-0.109407,0.0609991,-0.0202075,0.0112978,-0.0196283,-1.20236,0.481765,0.620226,0.947952,0.705764,0.783662,0.0615657,0.671069,0.191902,0,0,0,-1.06531,0.253613,0.768736
292,1.21633,-1.52312,-0.445253,-0.00751254,-1.10496,0.404003,0.187537,0.452502,0.295695,-0.154048,-0.158321,0.0724138,0.888093,-0.766244,-0.121152,-0.264032,0.36047,-0.0576888,0.0864321,0.00854248,0.454379,0.531921,-1.09034,-0.10272,0.017083,-0.808969,-0.184946,-0.307482,0.095884,0.0546377,0.139928,-0.0616015,0.259305,-0.0502483,-0.288813,-0.0726276,0.0426854,0.0950306,0.00636545,-0.117389,-0.870704,0.197878,0.582137,0.506696,0.884284,0.189425,0.432359,0.884614,0.716437,0,0,0,0.75781,-0.273015,0.618668
295,0.519308,-0.373143,0.166637,-1.09325,1.43988,1.57641,-0.658783,0.0819695,-1.25114,-0.005902415,0.567912,-0.613622,-0.348165,-0.346644,-1.58416,1.0398,0.188826,0.929832,1.83957,0.93709,0.397787,1.1888,-1.20671,2.33071e-05,-1.51595,-1.37655,0.158791,0.0398823,0.0151412,0.0684761,0.084609,-0.0389233,0.0964333,-0.0842483,-0.1172,-0.0137631,0.00516874,-0.0223108,0.080364,-0.126031,0.0845686,0.545823,0.739183,0.758885,0.618315,0.345566,0.749226,0.653741,0.984986,0,0,0,-1.90005,1.10665,-0.753012
296,1.28428,-1.15366,-1.01192,0.237166,0.377011,-0.705616,2.31985,-0.663325,-0.00529312,-0.005902415,-1.92217,-2.96237,0.00408214,1.02712,0.491262,1.04919,0.000449156,0.597112,-0.765894,-1.48788,0.003279085,-0.899619,0.00719943,0.517547,-0.855744,-1.92062,-0.162286,-0.0677762,0.0233678,0.135652,0.0769155,-0.0165815,0.100162,-0.0615361,-0.129173,-0.0347874,-0.0253129,0.089164,0.0195207,-0.0524747,0.183456,0.0367709,0.688561,0.462072,0.292963,0.093408,0.55109,0.780178,0.819595,0,0,0,-0.391728,1.59358,-1.40298
297,-0.627572,-0.389382,0.67509,1.66268,-0.005543095,-0.482197,1.91164,-0.955675,-0.266469,1.98785,-0.0006379705,-0.670755,-0.258606,0.314301,0.0013667,-0.423991,1.38897,2.29344,1.04547,0.00854248,0.003279085,-0.920349,-0.0138891,-0.986732,-0.205408,-0.129751,-0.0351098,-0.0489146,-0.0598108,0.0017247,0.0914242,-0.087636,0.0412606,-0.0545568,0.0204056,1.885e-05,-0.00538052,-0.0306578,0.0196577,-0.0347988,-0.2,0.578778,0.395799,0.766828,0.846283,0.883356,0.746979,0.0271573,0.779453,0,0,0,-0.838222,-1.94402,-0.842696
305,0.211124,0.773129,0.439219,0.190354,-1.98364,0.665746,-0.00628882,0.307138,-0.348129,-0.355529,-1.34895,0.152648,0.00408214,-1.69569,-0.555921,0.754678,1.96124,0.145071,0.100793,0.397008,-0.322879,-1.25234,0.00719943,-0.813779,0.00242262,0.77905,0.187587,0.11218,0.016166,0.120089,-0.00708634,-0.0743531,0.0790002,-0.216961,-0.309037,0.0696312,-0.0345872,-0.166188,0.168616,-0.0866125,0.191887,0.422085,0.84753,0.843787,0.107773,0.548919,0.23029,0.823663,0.841472,0,0,0,0.00524734,-1.28197,0.625957
308,0.486308,0.846261,-1.10865,-0.00751254,-0.219691,0.11007,-0.228894,-1.06812,1.39166,0.796395,-0.0006379705,0.143449,-0.0642766,0.0042206,1.95783,0.00164122,1.13081,0.00341673,0.0989003,0.28432,0.162322,1.17369,-0.748766,2.33071e-05,-0.243006,0.233812,0.183358,0.0180093,-0.0936686,0.103184,0.00398217,-0.026912,-0.0615374,-0.0809825,0.00200734,-0.141007,-0.0511832,-0.0516714,0.0955158,-0.00914214,-1.56195,0.775915,0.730013,0.23501,0.493988,0.6142,0.343939,0.25982,0.417082,0,0,0,-0.616287,-1.41243,0.123896
310,-0.158988,0.982291,0.595019,0.603745,0.0423721,-0.168351,-1.93453,1.45142,-1.14671,1.3904,0.526654,-1.02489,0.00408214,0.802914,0.402601,0.00164122,2.711,0.0441559,0.876541,-0.472948,0.544034,-1.62932,-0.342809,0.175657,-1.45272,-0.78379,0.0868329,-0.0494267,0.0115913,0.00356867,0.0169665,-0.0233145,-0.0407905,-0.00653564,-0.0700007,0.0312538,0.0492171,-0.0879765,-0.0225757,-0.00630674,-1.5,0.752913,0.0270943,0.786535,0.241316,0.503825,0.846011,0.231125,0.534526,0,0,0,-2.30145,-0.0492472,0.330973
319,-0.336121,0.218963,0.985771,-1.45211,0.341428,0.215726,-0.0417006,-0.881958,-0.458482,-1.02032,-0.0006379705,-1.35627,0.801185,-0.562106,-0.755059,1.06289,0.000449156,0.00341673,0.789655,-0.712968,0.988827,-1.52828,0.00719943,-0.32677,-0.12225,-0.15105,-0.0181272,-0.0115521,-0.0277607,-0.0101042,0.0495581,-0.0534937,-0.0117287,-0.0201322,-0.0063057,-0.0255579,0.0209088,0.037422,-0.0783377,0.0777537,-0.1,0.0267469,0.574518,0.622672,0.196674,0.390277,0.221923,0.246664,0.526824,3,0,0,-0.288988,-1.51543,0.416465
322,-0.103514,-0.595435,-0.770756,-0.247977,-1.35933,0.871791,-0.236131,-0.00132395,-2.38124,-1.06389,-0.451658,0.112485,-0.514726,0.0996539,0.252616,-0.576333,0.000449156,0.0421588,0.004272155,1.39762,-2.02374,-0.55885,0.842784,0.73254,-1.4544,0.529121,-0.00484114,-0.11141,-0.0642025,0.0132438,0.0727867,0.0402372,0.0345181,-0.0632153,-0.0775508,0.0316678,0.0470702,-0.0468259,-0.0738032,0.104318,0.958326,0.723862,0.441931,0.151266,0.98677,0.65508,0.0216642,0.800283,0.890761,0,0,0,-1.79427,0.878343,-1.63997
324,-0.521763,-0.381998,-2.37331,0.317167,0.0491807,-0.9418,0.21187,0.05772,0.346675,0.0687764,-0.0006379705,-0.000462024,-0.551035,1.83462,-0.407752,0.00164122,2.58387,1.4013,0.57153,0.990152,1.64491,0.870054,-1.3614,-0.309482,0.381182,0.715305,0.0869555,0.0732028,-0.0874108,0.00490631,0.047585,-0.00039258,-0.0518659,-0.0136183,0.0066776,-0.00133495,-0.0294733,-0.0239685,-0.013212,-0.0765202,-0.31942,0.544263,0.884723,0.861661,0.424033,0.0935149,0.535143,0.373425,0.349781,0,0,0,-2.12612,-1.87731,0.88003
327,0.482768,-0.467826,0.243565,-2.14113,-0.597837,-1.09959,0.160708,-0.352375,-0.00529312,-0.461085,1.02933,-0.000462024,-0.121058,-0.751447,0.0783734,0.00164122,0.200181,0.00341673,-0.684897,0.0675316,-0.212167,0.428937,0.00719943,0.303956,-0.949899,0.180953,0.00154093,-0.0252251,0.0754902,0.00880292,-0.0150999,-0.0681545,0.048758,-0.128164,-0.107585,-0.0654082,0.0223874,0.0434837,0.0696004,-0.0106737,0.28376,0.557357,0.168929,0.133874,0.606844,0.240562,0.291504,0.624755,0.87274,0,0,0,-1.30346,-0.914341,0.552008
330,-0.105583,-1.44506,-1.58218,1.17075,-0.311742,0.53227,-0.261277,-0.00132395,0.330816,-1.0521,-0.0006379705,0.507386,-0.0744866,-2.85878,0.41077,0.301916,0.000449156,-0.164676,0.468713,0.227189,-0.96596,0.00241088,1.42906,2.33071e-05,1.58065,0.467321,-0.164741,-0.0705389,-0.00367396,0.0301441,0.036636,-0.0710624,0.0763357,0.0331201,-0.0454497,0.0143196,0.0443183,0.0437082,0.066306,-0.112416,0.349861,0.514723,0.543958,0.951152,0.117711,0.45788,0.717742,0.0363618,0.429963,0,0,0,-1.09453,-1.24415,-0.0547105
332,-0.972246,-0.880592,-0.405547,-0.00751254,1.04235,-1.18063,-0.521536,0.4596,-1.4391,0.808437,-0.0288244,0.488883,-0.255735,-0.00621743,-0.860513,-0.504342,2.155,0.324313,0.004272155,-0.17298,0.363218,0.00241088,-1.38874,2.33071e-05,-0.757086,-0.598457,0.0501271,0.0517927,-0.0305933,0.00595817,-0.0558735,0.0397801,-0.0521874,-0.10426,-0.0119423,0.0560718,-0.0321897,7.0374e-05,0.0548931,-0.0482265,1.20172,0.562161,0.187184,0.988264,0.233994,0.147222,0.780529,0.601439,0.605859,0,0,0,-0.213958,-1.2612,-0.362903
337,-1.97656,-2.02655,-1.07202,-0.678482,-0.279372,-2.03456,0.404042,-0.0685664,-1.32021,-0.297042,-0.177829,-0.447367,-1.18971,1.06302,0.86688,-0.349157,0.000449156,-1.442,-1.2971,-0.139185,1.22552,-0.805988,-1.99124,2.08753,0.277276,-0.559331,0.0449292,-0.00818413,0.00759452,0.0881565,0.0395311,0.0688423,0.0407432,-0.111125,-0.124853,-0.0273044,0.0245474,-0.0428761,0.0563418,-0.103244,-0.904573,0.654143,0.0939908,0.0103529,0.541822,0.822135,0.681153,0.212798,0.316201,0,0,0,0.371361,1.31993,0.222859
338,-0.0283587,0.296431,-0.00728943,-0.00751254,-0.733698,-0.00405441,-1.53899,1.24181,1.55116,-0.20764,0.533985,0.419467,-0.626569,0.0772585,1.19033,-0.562988,0.000449156,-1.21254,1.79712,-0.812879,-1.31952,0.00241088,-1.65889,-1.03438,-0.0276152,0.5551,-0.103664,-0.185293,0.0249558,-0.00607816,0.0371568,-0.0223888,0.00819454,0.0900319,-0.108504,-0.0332109,0.0478812,0.0122921,0.0995606,0.031711,0.0529361,0.890287,0.498987,0.846733,0.475958,0.179904,0.0892629,0.0887284,0.328352,0,0,0,0.204677,-0.738197,1.27771
340,-0.202803,0.867702,-0.335027,-0.78159,0.0596401,1.64718,-0.00628882,0.0188883,-0.00529312,0.0170151,-0.17496,-0.148479,-0.254005,0.0042206,1.60362,0.284378,0.000449156,-0.723035,0.268395,-1.10497,-0.578975,0.834052,0.737957,2.65909,1.095,0.226886,0.0271892,-0.00234152,-0.017418,-0.0160468,-0.0663505,0.0599368,0.0322495,-0.0933322,-0.0548974,0.0284411,0.022002,-0.109956,0.0399564,0.00206943,-0.458105,0.850337,0.0880018,0.476374,0.908513,0.901048,0.159765,0.933535,0.618603,0,0,0,-0.14488,1.29351,0.888782
344,1.796,-0.254603,1.92398,-1.53623,-0.005543095,-0.00405441,-0.893377,0.227706,1.15329,-0.825212,0.980728,0.338453,-0.15331,-0.222123,0.0013667,-1.16957,0.000449156,0.422475,-0.270789,0.00854248,-1.20772,-0.144553,0.32929,2.33071e-05,0.201944,-1.3968,-0.155246,-0.0951693,0.0308072,0.0959749,0.153326,-0.16598,0.152788,-0.171903,-0.328828,-0.0441573,0.164342,-0.0655251,0.063526,-0.109155,-0.112683,0.326957,0.158205,0.517942,0.176552,0.934071,0.497903,0.594789,0.942047,0,0,0,0.760443,1.41138,0.188257
346,2.2026,2.09295,0.460326,-0.373899,-0.0229819,1.53038,-0.939794,-0.489933,0.706693,0.0144824,-0.549333,0.257812,1.22781,0.854815,0.0013667,-1.37795,0.000449156,-0.526728,-0.580889,0.00854248,-1.08253,0.00727639,-0.738424,-0.764034,1.90934,0.427701,-0.173148,-0.139938,0.103282,0.0672729,0.0987018,-0.053643,0.050905,-0.0168654,-0.114542,0.013558,1.01321e-05,-0.00646113,0.00222692,0.0738152,0.138008,0.725468,0.258599,0.729655,0.701986,0.888377,0.761929,0.138713,0.0583352,0,0,0,-1.28118,-1.50192,-0.234904
348,0.684741,0.313075,1.20883,0.332938,-0.43944,-0.653902,-0.809024,-0.0196647,0.812135,-0.005902415,0.180074,0.925918,0.00408214,-0.0105452,-1.41849,-0.548898,0.000449156,-0.872525,-0.211594,0.00854248,0.453634,0.1966,0.0159345,2.33071e-05,-0.50388,-0.566373,-0.0859506,0.0711061,-0.00170233,-0.0493229,0.060177,-0.0621574,0.0309089,0.0270108,-0.11376,0.0283111,-0.0850228,0.105396,0.123102,0.021499,-0.252399,0.297063,0.948764,0.0825121,0.804483,0.818961,0.47566,0.0443159,0.045915,0,0,0,0.529968,1.35057,1.58901
352,0.446206,-0.777542,-0.00728943,0.384091,0.93273,-0.324961,-0.00628882,-0.00132395,-0.338147,-1.7588,0.706199,0.962563,-0.361852,-0.648637,1.89127,0.82375,0.0658108,0.938457,0.30707,-0.841147,0.127051,1.60109,0.427434,0.112456,0.0286076,0.597207,-0.0394161,-0.128016,0.0279769,0.0395215,0.11118,-0.0589521,0.0926684,-0.0523258,-0.118825,-0.0424942,0.10248,-0.0304692,0.0309842,-0.136543,1.04449,0.597888,0.614079,0.60534,0.683634,0.510931,0.243878,0.120322,0.0431027,0,0,0,-2.71962,0.985419,0.808784
360,0.776265,-0.166968,0.00158507,-1.05249,0.901376,0.010171,0.420962,-0.095044,-0.00529312,-0.005902415,-0.57391,1.33497,0.00408214,0.0042206,0.346692,-0.189312,0.768766,-0.130211,0.987932,-1.23386,0.600798,-0.444004,-0.112219,1.79008,1.01284,-1.76736,-0.163626,-0.128444,0.00425923,-0.0316902,0.0819961,-0.0521659,0.0578002,-0.0666718,-0.136343,0.0560379,0.0456043,0.0796477,-0.0982386,0.0152614,1,0.619243,0.31303,0.791691,0.289637,0.708289,0.291321,0.657655,0.260558,0,0,0,-0.145801,-1.1142,-0.247073
365,-1.79735,-1.6632,0.453472,-0.00751254,-0.320333,0.316081,-0.440153,0.124794,0.580738,0.0473881,-0.0006379705,0.253978,0.00408214,-0.498417,-1.66268,-1.18613,0.0508137,-1.03951,0.220089,0.359836,-1.02215,0.343126,-0.466664,-1.94019,0.0248077,2.19293,0.145716,-0.0112471,-0.0503127,-0.0545145,-0.0341571,0.0210792,-0.0814518,0.0239266,-0.00627183,-0.0139842,0.0213154,-0.0210682,0.0058619,-0.0980175,0,0.331426,0.399197,0.970014,0.537734,0.0836118,0.812232,0.644795,0.993825,0,0,0,0.28262,0.0586119,-0.857878
367,-0.906361,-0.957921,1.76411,0.509351,-0.546883,1.43097,0.387249,0.382852,1.0814,-1.20351,-0.0006379705,1.58446,-1.42402,-1.86513,-0.567975,1.22499,0.837086,0.00341673,1.51071,0.967979,-1.83901,-0.326408,0.00719943,-0.0334253,-1.23659,0.384191,0.112986,0.0985845,-0.0294237,0.0486184,-0.0457005,0.0462693,-0.0482496,-0.111902,-0.000792144,-0.0533101,0.0565987,-0.0697574,-0.00613172,0.103887,-1.2,0.720651,0.891532,0.458555,0.788948,0.101838,0.149802,0.993105,0.930359,0,0,0,0.0411734,1.47755,0.547422
368,0.564226,0.209456,0.000690518,-0.00751254,-1.00208,0.79265,-0.210089,-0.0348414,-0.00529312,0.561406,-0.0006379705,-1.17713,1.06284,0.0042206,0.443608,0.671377,0.000449156,0.686857,-0.357846,-0.572825,1.44098,-0.14385,0.901809,-0.149597,0.0892105,1.18036,-0.0063828,0.0123132,-0.0508329,0.0157625,0.0309475,-0.0543445,0.0287882,-0.032211,-0.100144,0.0355944,0.0444216,-0.0569037,-0.0489672,-0.100696,-0.345557,0.234143,0.0496415,0.657294,0.313311,0.258541,0.298081,0.269512,0.675317,0,0,0,-0.866701,0.431482,0.861414
371,-1.19961,0.203386,-0.0988797,-0.00751254,-0.281351,-0.00405441,1.05928,-1.54794,1.20965,-0.377818,-0.0006379705,1.80123,0.00408214,0.213213,0.0013667,0.00164122,0.467635,-0.375887,0.218785,-0.908007,-0.443087,-0.386902,-0.134218,1.79001,-1.54303,1.4184,0.0733964,0.0382551,-0.000637274,0.0842659,0.069144,0.0602756,0.120584,-0.148281,-0.0717307,0.0520106,0.00666104,-0.105219,0.0560377,0.0217072,1.7796,0.566638,0.176664,0.259178,0.271347,0.751468,0.427662,0.822608,0.12254,0,0,0,-1.78734,-0.564478,0.456863
378,-0.352691,1.09411,-0.497132,0.181214,0.0965013,-0.359998,1.3069,0.137034,-0.161789,0.29276,0.0705898,0.396967,-0.240041,-0.0855628,0.765371,-0.546169,0.000449156,-0.998445,1.77293,0.525307,0.673676,-0.486325,-1.64373,-0.329846,-0.720954,-1.7514,0.135117,0.0957252,-0.0900786,-0.0305409,-0.0946339,0.053987,-0.127154,-0.119563,0.0400824,-0.00189755,-0.00918273,-0.113849,0.0604387,0.0359786,-2.76946,0.392223,0.717141,0.340026,0.873938,0.411815,0.226414,0.0714309,0.929987,0,0,0,-2.48141,0.0537647,0.44292
